Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed,DescLength,DescNumWords,DescPolite,DescNumAdj,DescNumVerb,DescCompound,AdoptedOrNot
1,Little Angels,2,307,0,2,1,2,7,2,1,2,2,2,1,2,0,41330,b05d738c23325852dfb59edef6823eae,0,"2 female puppies,very cute, active & healthy. Currently living with mother beneath some roadside bushes. Residents are feeding them but I'm afraid they get run over as the puppies like to play along the road. Looking for kind souls to adopt them.We are willing to spay the puppies free of charge if there are any takers.",fb442ee5e,1.0,1,320,56,0,6,13,0.9688,1
1,Chipsmore,2,307,307,1,1,7,0,2,1,2,2,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,Im chipsmore. White with alot of spots. Currently im looking for a loving home. Adopt me please?... I love to play with childrren. Give me a chance please?..You wont regret it. Call my mom today at. You simply must see me,7ca780c35,2.0,1,221,41,2,2,9,0.9422,1
1,Kiddo,20,307,0,2,3,5,7,2,2,1,1,1,1,1,0,41325,60b71c16249c9f6381ce3d57a78027db,0,"Kiddo was found roaming the land around Telaga Harbour Marina in Langkawi. When I first approached her she eyed me nervously but once I had spoken to her for a while and assured her I meant no harm and only wanted to help she came up to me and gave me the best kisses and cuddles! She had a hole under one armpit that was starting to fester and was very skinny and full of fleas. The fact that she did not run away and was so quick to trust means that she was probably not a wild dog from the area but rather an abandoned pet :( This lovely little lady now stays with me and 12 other dogs. She is well socialized, I have two cats as well and she is very confident around people. She is now at full health, full of energy and has so much love to give!",acc76c678,2.0,4,750,153,0,11,32,0.9871,0
1,Sierra,2,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,"Sierra is a beautiful Black & Tan Girl who is friendly. She is alert and will make a good guard dog when she grows up. If you wish to adopt, please call. Sierra can be viewed in Ampang. You wont regret it..",a61da96ad,1.0,2,206,42,1,4,11,0.9597,1
1,Cute Puppy Sisters,1,307,307,2,1,2,5,1,1,2,1,3,1,2,0,41326,793a857b0f2db4c0ed8fd9e38cc7cb5f,0,Puppy raised at boarding since born. Now its time to find a permanent home. Transport provided for klang valley. already DEWORMED. Given special care since born. left two pup only out of 9 puppies. In good health condition. interested please call mr.jack,62332ea2c,2.0,4,254,42,1,5,8,0.9153,0
1,Lingga,15,307,0,1,2,0,0,2,1,1,1,1,1,1,0,41326,8d6d862b6035cd20490e1dfa3ef54732,0,Name : Lingga Age : 1 1/2 years Size : Medium Gender : Male,72f891e55,1.0,4,59,14,0,1,0,0.0,0
1,å¤§åª,60,307,0,1,1,3,0,2,1,3,3,3,1,1,0,41401,1dcae1d6d72c3fa738f5569bf30b27e9,0,"My Name:Daisy Lim Contact Number: Please don't send me E-Mail, because I don't know how to use a computer. Sorry for any inconvenience. Story：这是以前我在工厂工作时， 喂养过的狗，我帮他取名叫‘大只’（福建话的大只），现在我已经没有在那里工作了，可是心里还是会经常想起大只，担心大只没有人照顾好他，怕没有人给他东西吃……所以很希望可以有人领养他回家。",146b9d6e7,3.0,4,246,25,1,0,5,-0.0516,0
1,Mocha,4,307,0,1,1,2,6,2,1,1,1,2,1,1,0,41326,db784cbcf321e1d8856b312638b94113,0,He is a rescue puppy from a nearby market. We picked him up and fed him well because he was malnourished. He is very okay now and very active too! He is a handsome and lovely boy - a very good friend. (: Lester Jenny Will you adopt him? ================================================== Adopters are required to vaccinate and neuter them. ==================================================,198a73c5e,1.0,4,390,59,0,5,13,0.9812,0
1,Didi,1,141,307,2,1,4,7,2,1,2,2,2,1,1,0,41325,3550120cf55a324cad448403189d511b,0,A dog suitable for children...,799c6852c,1.0,2,30,5,0,0,0,0.0,1
1,Chucky,5,307,0,2,1,2,7,2,1,1,2,2,1,1,0,41332,d71fb41bae90d62c29e942c3cf50f30e,0,"Chucky was abandoned in front of our shop and she had serious skin disease. After 2 months, she's recovered and has healthy hair now. The marking of her front legs makes her looks like wearing a pair of white socks! Please contact me if you could give her a lovely home! Completed second vaccine. She can be spayed by June",0bf9dfa21,4.0,4,322,60,1,8,13,0.8217,0
1,Bonnie,2,200,307,2,2,0,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,Lovely puppy looking for a foever home. Commitment to spay is compulsory. If u are interested to adopt pls contact Amy,20559d623,4.0,3,118,21,0,5,5,0.8779,1
1,Brandy,3,190,0,2,1,7,0,4,2,1,2,2,2,1,0,41324,9e998c258ac0e00e14278682389220b6,0,Someone dropped off this mix Saint Bernard to us. This puppy is currently under medical treatment for skin infection. We are looking for an athletic person who have large compound as well as a secure income that would like a companion dog for daily jog. She has a guard-dog character and therefore needs to be neutered at 6 months old and needs jogging to stay disciplined. This is a large breed dog by the look of her paws. Looking for responsible owner who resides in Melaka because her next vet appointment is location in Malim and will have to go for a weekly treatment and checkup for one month. Fit owner may contact Ayi at.,331a14422,4.0,1,630,115,0,13,19,0.8689,1
1,Jo-Jo,12,307,0,2,1,2,7,1,2,1,1,2,1,1,20,41327,7ed6d84e2e6879245e55447aee39c328,0,"Jo-Jo is currently taking shelter at SPCA Seberang Perai. She is a small size dog. Please contact SPCA Seberang Perai if you are interested to adopt her as your pet. Alternatively, visit for more puppies/dogs for adoption.",687c0c2cd,3.0,4,222,37,1,4,5,0.6908,0
1,Puppy Squad Goals,2,307,307,3,5,7,0,2,1,2,1,1,1,5,0,41326,7f7f9fdf6a44a8ea7838bce15516a5a3,0,Urgently seeking adoption! The 5 Adorable puppies were rescued from being put down (euthanised/KILLED). 4 MALES NEUTERED ALREADY and 1 FEMALE. All of them are gorgeous white pups!,2b47d7f0d,5.0,2,179,28,0,3,6,0.8906,1
1,Stray Puppies,2,307,307,3,2,0,0,2,1,3,3,3,1,2,0,41327,dc13749b75ddaaeb5bb2e2e369adada1,0,"We found two stray puppies near our house, we already have two dogs so we can't keep them, contact us if interested.",2e6fc0342,2.0,4,116,22,0,2,4,0.4019,0
1,Male Pup 2 In Kulim,1,307,0,1,2,0,0,2,1,2,1,2,1,1,0,41325,5b713a4d7902d3e516f80a0761afc403,0,6 pups are looking for their forever home...they are now in kulim,dc1b809db,2.0,3,65,12,0,0,3,0.0,1
1,Coffee,2,307,0,1,1,2,0,2,1,2,1,2,1,1,0,41330,f2522890ad604bf70421af61cb871a96,0,"A kind Feeder rescued Coffee and is fostering him now. Coffee is 9 week old and looking for a good home and a good family. He is very young and need love , patient and attention, so must take care him well. Please call or What app to the feeder at this no or email to",90592e40c,1.0,2,267,56,1,4,11,0.9664,1
1,Blackie,1,307,189,2,1,3,0,2,2,3,3,3,1,1,0,41326,f894b0c7b058834d0a9749b665479732,0,Found it beside road under a big tree alone and hungry,1f58a286e,1.0,1,54,11,0,2,0,-0.25,1
1,Scott,12,307,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,e1f88d7168eec2c2e0047fb837e5bf5a,0,1 year old dog. Very active and playful. cheeky and mischievous at times though.,092c46fdd,3.0,4,80,14,0,4,0,0.7316,0
1,Meredith,2,307,0,2,1,2,0,2,2,2,2,2,1,1,0,41326,72a156c33de789ae4b0655bea3935b3a,0,Meredith loves being the center of attention among her siblings. She is looking for a loving family who will love to take her in & shower her with attention. She takes after Dr.Grey's character from Grey's Anatomy.,6968f86dd,1.0,3,214,37,0,1,8,0.9153,1
1,Marco,2,307,218,1,1,7,0,2,1,2,2,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Marco was found in Sunway late last year, an adorable puppy that was looking lost. We can't find his owner so hope to find him a good home. Playful, smart and obedient. Very alert too. Knows sit and come and learning other commands. No tying up or caging. Vaccination and neutering are compulsory. Please call if interested.",a7d44898b,7.0,3,324,57,1,6,13,0.9548,1
1,Cheeky,2,307,0,1,2,0,0,2,1,2,2,2,1,1,0,41326,da254828fea81df2ca2e807706e04b32,0,Poky seem to be shy but quite cheeky in nature. It can make you laugh at it's mischieves Adoption is free; neutering fees to be borne by adopter,40309f25c,1.0,2,144,28,0,4,8,0.8705,1
1,Indah,24,307,0,1,2,7,0,2,3,3,3,3,3,1,0,41330,530f57b53cb3199e1d5e67733ddc0876,0,"JOHOR, Kulai (Around INDAHPURA ) Have You Seen This Dog? This poor dog was abandoned by his owners because he is too gentle! A kind girl has been feeding him and found a n adopter willing to take this kid in. But he was no where in sight today. He is suffering from serious injury on one of his eyes. Kulai friends, Please help to keep an eye for him. If you have seen him please contact Nina: 請幫幫孩子~~ 主人嫌他太溫馴不會看門不要他了，載到老遠把他遺棄！有善心人餵狗狗還幫他找家，不過孩子不見蹤影～ 如果你見到他請聯絡 ",079565e72,3.0,2,460,82,2,6,17,0.3595,1
1,HAZEL & WINTER,4,307,307,2,1,2,7,2,2,1,1,2,1,2,0,41330,2fb7d7718f9c7704ab9ae80d95f56597,0,"HAZEL is such a wonder female pup. She is super friendly and loving. Her eyes, nose and body, hazelnut colour. She has socks legs and socks tail. She is waiting for a loving home. Very active and doesn't make noise at night. WINTER is such a wonder female pup too. Hazel and Winter are sisters. She is super friendly and loving. Her eyes, nose and body are black in colour. She has socks legs and socks tail. She is waiting for a loving home. Very active and doesn't make noise at night too. Same characteristics with HAZEL",5f6d23ada,2.0,2,523,97,0,14,18,0.9889,1
1,Harry,18,179,179,1,2,0,0,2,3,3,3,1,1,1,0,41401,8502e8dc1da1d6df645ddffe188a51b7,0,Abandoned Dog which was rescued by my sister. See the transformation from 1st Dec when he was rescued. Its a poodle and we have had it neutered. . Currently looking for a HOME for this lovely beautiful doggie whom we have named HARRY. Harry is rather active as the vet and groomer says he looks like he is less that 2 yrs old. Initially Harry was rather fierce. This could be due to self survival as he must have been abandoned to some months. He currently has become more gentle but needs lots of training and a home with ground for him to play or run around. We hope that he will be adopted by an animal lover who will be able to train him.,6a9f15d94,4.0,1,642,125,0,11,31,0.9676,1
1,Lil Milo,2,0,26,2,2,0,0,2,1,1,1,2,1,1,0,41326,1a2113010d6048d5410b265347b35c91,0,"Milo went missing after a week with her new adoptive family. Only 3 months old, light brown coat. Missing from Jalan Kiara, Bandar Botanic, Klang. Please call Su at if you've seen her.",375905770,3.0,3,184,33,1,5,6,-0.2732,1
1,Solo,0,307,0,2,1,7,0,2,1,2,1,2,1,1,0,41326,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,Solo is born to a street female that I am feeding regularly. She looks very much like she belongs to the bloodline of a Black Labrado Retriever.Adopter must also commit to neutering the pup when it is about 4 to 5 months old. My vet at Mayo Animal Clinic in Taipan USJ 10 charges only a fee of RM if fee is paid in advance. Any contribution in the form of dog food or money to help feed the street dogs is welcomed. If interested to adopt please call Jocelyn at.,0e1f78a77,9.0,2,462,91,1,3,18,0.9132,1
1,Leo & Binky,1,307,0,3,1,2,0,2,1,2,2,2,1,2,0,41336,ffed83297757c1c19681024e7ee670aa,0,"Leo and Binky are 1 month old puppies. Please help to share their adoption post to find them a forever home. Potential adopters should know that young puppies tend to cry at odd hours, poop and pee frequently and will chew your shoes and furniture when teething. So absolute patience is needed. Now the good stuff. They will give you reasons to smile and will keep you busy whole day, will follow you around to the extent that you will never feel alone. Literally. You won't be able to eat anything by yourself. And then there are endless cuddles. Adopt a rescue breed and save a life or two!",fe15cb88c,1.0,2,592,109,1,10,19,0.9375,1
1,Chibi ã¡ã³,36,60,128,2,2,7,0,1,1,1,1,3,1,1,250,41326,d4a8b5e64cd89e2f055b505383a8ee7a,0,"If contacting by phone, SMS/WHATSAPP only please. ""Hey there! A nice lady found me in Nilam Terraces in Puchong sometime in end April. She asked the neighbourhood guards about me but no one knew who I belonged to and the guards said I'd been wandering around for 2 weeks. The nice lady posted flyers around the area and asked all the Puchong vets about me but after 3 weeks no one has claimed me. So my carer who has a fondness for anime decided to call me Chibi (""small"" in Japanese) and help me look for a new home. I may be small in stature (only 6kgs!) but will readily bark to alert you to someone at the door! I love to be snuggled - belly rubs are the best! I'm good with other dogs and like playing with small to medium dogs. I have sensitive skin so I hope my human will feed me a good quality diet. I do my potty on the grass or near drainhole covers - my carer thinks I was previously an indoor dog and perhaps potty trained to wee in the bathroom :) Since my past is unknown, I haven't been sent for neutering but please do the responsible thing and spay me after I go on heat if that happens. I'd really like to spend many happy days cuddling on the couch with someone who will tickle my ears and kiss my little apple head - are you the one for me?"" Conditions for adoption: 1. No unnecessary tying/caging up. 2. Maintain medical needs (vaccinations, deworming, flea/tick/heartworm prevention etc.) 3. Adoption fee of RM to partially cover vaccination, deworming, heartworm test/prevention, tick + flea prevention and skin treatment. 4. If she is found to be intact (i.e. goes on heat), spay after her heat cycle ends. 5. Allow visits in the initial stages of adoption to ensure dog is adjusting well - for this reason adopters residing in Klang Valley are strongly preferred. 6. Unconditional love :) To help determine if you and the dog you're interested in are a good fit, would appreciate it if you could email with: - A brief intro of yourself - Your experience with dogs if any - Your household situation (what type of home you live in i.e. landed or apartment, whether you have other family members/friends living with you etc.) - Any other pertinent info that will help match you with the right pooch :)",43b277272,6.0,3,2224,411,2,32,79,0.9988,1
1,KT(female) & TM (male),0,307,307,3,1,2,3,3,1,3,3,3,1,2,0,41326,93b9bd02cfbd0944686ceee8798b9eec,0,"I found 2 puppies at Ktm station teluk pulai, klang parking lot.As there is many car moving in and out in that area,i worried they will get roll over by car. I don't want send them to SPCA because they will put them to sleep if no one adopting them and I can't adopt them because I already adopt 3 stray dog in front of my house. They are healthy and adorable! I'm now fostering them and i looking for dog lovers to adopt them. Anyone want to adopt Pls call me at (chew). Adopters must agree to fully vaccinated them and also spay them when they reach 6 months old.",392d3346e,4.0,1,565,111,0,5,29,0.6784,1
1,Husky Mixed,36,307,0,1,2,3,0,3,1,3,3,2,1,1,0,41401,5a79eec040a63824c97596592003abef,0,"Temperature is good and stable, like to play with human. For more details, please contact owner Mr ",6c4520bd5,2.0,2,99,18,1,4,3,0.8905,1
1,Love Puppy 3,2,307,0,2,1,7,0,2,2,3,3,1,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,"Nine puppies!!! That's what a rescued mummy dog produced! Now this lovely pup needs a caring, warm homes. Please call. Thank you.",3cc9490b8,3.0,4,129,22,2,4,3,0.9543,0
1,Doggie R15,1,307,0,2,1,2,0,2,2,2,1,2,1,1,0,41401,b770bac0ca797cf1433c48a35d30c4cb,0,Rescued on 30/1/18. Female-1mth+. Done 1st dewormed on 2/2/18. She can eat dry food and wet food. open for Malaysia citizen. hope an animal lover can give her a good home.Adopted by Ms Charmain from SS15 subang jaya on 8/2/18,933b2b3d4,3.0,2,225,40,0,3,7,0.9081,1
1,Dolce Maria,2,307,0,2,1,4,0,2,1,2,1,2,1,1,0,41401,5e21416ee557e7470d1113dd98a7e3ae,0,Puppy Dolce Maria is one of 4 lovely puppies who were born on the territory of Embassy. Dolce Maria is very playful and likes to communicate with people :) As well she is toilet trained and already can take solid food. Puppy is waiting to be adopted by responsible pet lovers. Vaccinations is compulsory. No Cage Confinement. Please contact: tel:-,3d0a4c45a,4.0,1,347,60,1,7,12,0.9664,1
1,VV,4,307,0,2,5,0,0,2,1,1,1,2,1,1,0,41326,0d936a049c8c9d7348f79c6be4ec27b4,0,"Rescued this poor puppy girl from wet market. She is abt 4 months old. Dewormed and 1st vaccine done on d /. Temporary fosterer told that, VV is obedience and clever. Won't simply make noice and knew to do her business (pee and poo) outdoor. Conditions for adoption VV - the puppy girl : 1) No tying / caging - prefer those adopter got enough place for her to run around. 2) Maintain basic medical - such as Vaccine/deworm 3) Spay her to prevent unwanted breeding Looking for keen, kind adopter only......God bless",8f1b39562,6.0,3,514,93,0,13,17,0.8126,1
1,Sophie,5,307,307,2,4,7,0,1,1,1,1,1,1,1,0,41326,186ec67443d30746953da6b38195fc71,0,"Sophie is a rescued puppy and she is 5 months old. She can get along very well with any adult dogs and very playful. She is a short breed dog and she has been vaccinated and spayed. She is looking for a good home and if you are interested to adopt her, please do contact me.. Thank you.",cbc7dc778,8.0,1,286,58,2,7,16,0.9551,1
1,Nile,2,307,0,1,2,4,0,2,1,1,1,2,1,1,100,41326,55bc38b122aea92ac3cd50b51eb2e1d6,0,Nile is playful & independent,b7f7e01c6,3.0,3,29,5,0,2,1,0.4404,1
1,JACKSON,12,307,0,1,2,0,0,2,1,1,1,1,1,1,0,41326,2266840747a7440f9f3453e31b384df5,0,"Meet Jackson. He's a eye catcher and always ready for a hug and some non-stop play. Very friendly with kids. Jackson is a very alert, loving dog. Looking for a good family to adopt him.",ff2cf88a0,2.0,4,185,35,0,5,5,0.9673,0
1,Gabriel,1,307,0,1,1,7,0,2,2,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,Lovely puppy looking for a forever home. If u are interested to adopt pls contact Rachel,4fdebca57,1.0,2,88,16,0,4,3,0.8176,1
1,Marley & Kiara (URGENT ADOPTION),30,109,0,3,3,0,0,3,2,1,1,2,1,2,0,41326,c3f99029afa4dad94d4fd79500be21a8,1,"We are looking for a new home for our lovely Golden Retrivers, Marley (Male) and Kiara (Female) as we are relocating to overseas and we can't take them along. It is a very sad moment for us after 2 years of looking after them, especially our kids. We hope to find them a new home as a pair as they have strong bonding with each other. You can also view them on the video below:",0a4b42306,3.0,0,377,75,0,7,11,0.7655,1
1,Faye Malinois Mixed,2,307,0,2,5,0,0,2,1,2,1,2,2,1,0,41401,8d232c2eea391f8f78e0d0310653e448,0,"Very good at barking at stranger (good watch dog character). Sharp and alert (fast learner). Can run very fast (healthy and active). Very attentive (loyal to owner). Love walking She was dumped by some hardhearted owner by the roadside. Within days, she got injury and minor skin problem. Now i have dewormed her and treated her skin. She is ready to go to play with you now. Please consider her. Can you please give her a good home? This is the best time to adopt (2-3 months). you can train her and she will be really loyal to you.",6326e5387,1.0,4,533,99,2,13,23,0.9697,0
1,Did Someone Say Australian Dingo?,12,307,0,2,2,0,0,2,1,1,1,3,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,These ears are God-made-sensors :) All the better to pick up on any anomaly when in comes to guarding you house!,0850d4334,2.0,4,112,21,0,1,4,0.7345,0
1,B1,1,307,0,1,1,2,0,2,2,2,2,2,1,1,0,41327,3223e1c4cb2bef48823ee5c604b9aa04,0,"Name of Pet: B1 Age: 1 month (DOB : /) Breed: Mixed/Mongrel Gender: Male Location: Butterworth, Penang Contact: Tan () Email: mddb.",e128e9022,1.0,2,131,22,0,2,0,0.0,1
1,Dobi,48,307,307,1,2,0,0,1,1,1,1,1,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,FOR ADOPTION,9162433d5,3.0,3,12,2,0,0,0,0.0,1
1,Bosco,2,307,0,1,1,2,0,2,2,2,2,2,1,1,0,41326,e03a1162538a0414d6c79823ad6c2744,0,"Bosco is a mixed breed playful handsome boy with medium fur length. he is now living at the fosterer home along with another 5 of his sibling and mama. pls contact  or  brandee for further details of Bosco boy, he is really to go for his forever home now! Terms and conditions for adopting, 1) there is no adoption fees needed to pay, however rm 50 will be collected for Bosco 1st vaccination and deworm bill. 2) adopter must agree to complete Bosco 2nd and 3rd vaccination on the following months as well as neutering Bosco on his 6th month old, RM neutering fees will be collected in advance on the day adopeter bringing Bosco boy home.",f3b4e3f5c,6.0,4,638,119,0,7,19,0.8268,0
1,Coco,1,307,0,2,2,0,0,2,1,2,1,2,1,1,0,41332,a2f94a28c652a1f53602a66e91ed399f,0,"Rescued puppy for adoption. Puppy for free adoption! A puppy has been put into a bucket by my neighbour to be discarded! 😈😈😈😈😈 If you are looking for a dog, Coco is the one! Coco can be your good family dog and loyal guardian. 1. Does not require grooming and expensive dog food. 2. No fear of being stolen 3. Coco is well known as the best and loyal watch dog to look after your house. If you are looking to keep a dog, or know anyone who wants to have a dog, or if you have orchard that need a watch dog, please contact me. Free delivery to Seremban, Rantau and Port Dickson area ",ccd14639f,2.0,3,582,115,1,9,28,0.9515,1
1,Dior ( Schnauzer),60,195,195,2,1,7,0,1,2,1,1,2,1,1,100,41401,eba68472a648e066204509ffe1667c82,0,Very healthy dog. We want to give away because we will be leaving soon.,3ce528284,1.0,0,71,14,0,1,4,0.5095,1
1,Lil Bruno,5,78,307,1,1,2,0,2,1,1,1,1,1,1,0,41326,1a2113010d6048d5410b265347b35c91,0,"*Adoption fee is a donation of choice towards his medical fees* Its so hard not to fall in love with him. He croons like Mariah Carey and he has huge ears that hang off his head like a loopy eared rabbit. Beautiful brindle colouring around his face and the underside of his body. Bruno must be allowed indoors, taken for daily walks and enjoys the company of dogs. Call Tracy at to adopt.",0abff77fe,6.0,3,388,73,0,5,13,0.9554,1
1,3 Pretty Girls,2,307,0,2,1,2,7,2,1,1,1,2,1,3,0,41326,103e1915889a31756a5d847c7d4301fb,0,Puppies for adoption,619f26bfc,4.0,2,20,3,0,0,0,0.0,1
1,Girlie 2015,3,141,307,2,1,7,0,2,1,2,2,2,1,1,0,41325,3550120cf55a324cad448403189d511b,0,"Girlie is an active puppy and a gourmet eater. She loves good food and she does not eat very much. She is obedient, quiet and lovely. She can run a distance of 3km or more. A good guard dog and a lovely companion.",2b5249852,5.0,0,213,43,0,7,6,0.9628,1
1,Samson,3,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,Looking for a good home. No caging or tying for long hour except for precaution purposes Commitment to neuter him is compulsory. Serious adopter pls call or sms me.,e98593be6,5.0,1,164,29,0,3,5,0.5106,1
1,Kili,1,307,307,1,2,0,0,2,1,2,2,2,1,1,0,41332,9ed1d5493d223eaa5024c1a031dbc9c2,0,Kili is just adorable and cute! Loves jumping and playing. Very sociable :D,a015cce59,1.0,3,75,13,0,3,4,0.9612,1
1,Golden Retriever Mixed,4,109,307,2,2,0,0,2,3,1,1,1,1,1,0,41330,763afda8d98232f676064b103cb01362,0,Good temperament...,c9c023b3e,2.0,4,19,2,0,1,0,0.4404,0
1,H6,1,307,307,1,1,2,7,2,2,2,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,Dog 4 Adoption,0baab7556,1.0,3,14,3,0,0,0,0.0,1
1,CoCo,6,179,0,1,2,0,0,2,2,1,1,2,2,1,0,41330,e563949077c869b63d35843a8bd77d44,0,"A toy poodle without cert, with demodex skin problem. wish to find an experienced & affordable owner to handle this kind of problem. currently he is under medication care, the picture shown is at the time of his worst condition.... location: Shah Alam",da8cfd914,2.0,2,251,43,0,4,5,-0.5574,1
1,FiFi A Good Guard Dog,4,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41327,40db459160c7f78118fbc4c3db878766,0,FiFi is a good guard dog. But yet kind to other animals in the house. now staying next to the Rabbits of MK house. Contact MK at if you wish to adopt FiFi. MK is a rescuer but could not give the attention and exerice that FiFi needs.,d7454afee,1.0,4,233,48,0,3,8,0.6542,0
1,Black Brown,36,307,0,3,1,2,0,3,1,3,3,1,1,2,0,41326,2575a1c3266eddb88453148d98d91d16,0,Black is male and Brown is female. Both are active and healthy. They love to play and very friendly. Looking for a responsible and loving adopter. :),cd2fd9be8,1.0,4,149,27,0,7,6,0.9741,0
1,Queenie,48,307,0,2,5,0,0,3,1,1,1,1,1,1,0,41326,b0ab4908a2b851ccf887a31ba63e6dfe,0,Queenie is a sweet and friendly girl who uniquely shows her teeth when she's very happy! Loves attention and is very motherly to her son and daughter of 1 year. She'd make a good pet if you already have at least another dog at home.,f84b22dae,2.0,3,232,45,0,5,7,0.9543,1
1,Asahi & Corona,6,307,0,2,2,7,0,3,1,1,1,2,1,2,0,41326,f675c49c55e019bd06d5d63ad555de2e,0,I rescued these 2 girls about 2 months ago at the roadside. They were just 4 months old back then. I have brought them to the vet and one of them had tick fever. They are vaccinated and dewormed but are not fully vaccinated yet. You may adopt either one of them or you may take both of them too if you like.,d1fa13f8d,2.0,2,307,63,0,1,14,0.7351,1
1,Mollie & Millie,29,307,307,2,1,0,0,2,2,1,1,1,1,2,50,41326,b920d5d8447fd9860ab6659ff131ce25,0,Molly is Millie's Mommy.Shes a beautiful black girl who is very well behavved.She loves iving in the garden and sleeps in her little bed or cage.She is a favourite almong my neighbours as al of them feel that Molly contributed in making our neighbourhood safe.She's abe to differentiate residents and strangers.SO theres no unecessary barking.Millie is her dughter who is very close to her Mommy.Pls adopt them both together.hey will protect yr home and love you forever.,640dbb3b6,5.0,4,471,77,0,8,14,0.9482,0
1,No Name,135,195,0,1,6,7,0,1,1,3,1,3,2,1,0,41326,279cd3514fab3ebb4700f621d60a8285,0,"I found a male schnauzer roaming around my area. Posted his photo on my housing area facebook and ask around different guard around my area, no owner turn up. He was hungry and thirsty when i found him. I sent him to vet to do full grooming (advice by vet) and deworm already. For now he is 'botak'. I am temporary taking care of him and feeding him with vitamin and supplement recommended by vet. I have two dogs at home and need to find someone who willing to adopt him. He is generally toilet train (i guess), because i notice he will try to hold his business until i let him out of the 'compound'. Not aggressive but need time to gain confident with people (guess he been hit by ppl frequently). He is very thin and only see skin and bone after groom. According to vet, he have dry eye issue but it can by KIV the treatment for now. Checking of microchip number shows that he is born on , April. Do email me if you are interested to adopt him. Generally he is able to walk around and run around without problem. Free adoption.",70335663e,0.0,3,1030,198,0,21,39,0.9542,1
1,Fei Fei And Hei Hei,2,307,307,1,1,7,0,2,1,1,2,2,1,2,0,41332,d71fb41bae90d62c29e942c3cf50f30e,0,"Fei and Hei are brothers. They live under a pondok at a Tmn now, waiting for their forever owner that can give them unconditional love. Both of them has vaccinated. They have 2 more brothers waiting to be adopted as well. Location : Seremban",8837fcacc,3.0,4,241,44,0,2,10,0.743,0
1,Susu,1,15,307,2,5,0,0,2,1,2,2,2,1,1,0,41335,d2a7c2889579271a07100d5668f5cf8f,0,I rescued her mother without noticing pregnancy. Mother dog gave birth 5puppies. She is healthy and lovely girl.,cf8539482,3.0,1,112,18,0,2,4,0.8519,1
1,Donny,2,307,0,1,1,2,0,2,1,2,1,2,1,1,0,41326,c7b8290120799422772ee8ec043e0b97,0,"Donny was dumped by an irresponsible owner on the road. Very cute little puppy, playful and smart!",4a6fea502,7.0,2,98,17,0,6,2,0.5117,1
1,Little Brown,3,307,0,1,2,3,0,2,1,1,1,3,2,1,0,41326,f8481be22fc7abc3cbf6be7e1b2bd210,1,"This puppy is rescued from Gasing Hill, when we found it, the back of the skin was ripped off and we took it to the vet immediately, the wound is now a lot better and it needs a home. so any kind person who in interested in adopting a puppy please contact me. it is a very cute puppy. 24/8/15** update, his wound has fully recovered and is a healthy puppy!",0cda0894a,9.0,4,356,71,1,5,15,0.9621,0
1,Maddie,1,218,307,2,1,2,0,2,1,2,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Maddie is among six siblings abandoned by their heartless owner in Seri Kembangan. She has cute droopy ears and a black muzzle. All are healthy and adorable, and need loving homes. Neutering and vaccination are compulsory, cost to be borne by adopter. Please call me if interested.",c0f651276,2.0,2,281,47,1,5,11,0.8689,1
1,Isabelle,1,307,0,2,1,2,0,2,1,2,2,3,1,9,0,41326,628663d3620e1f2cf8e18ff6ce0a757c,0,It is about a month old. Very active,d4aa3713a,6.0,1,36,8,0,2,1,0.4576,1
1,Ah Man,120,182,0,1,1,5,0,1,1,3,3,2,1,1,0,41326,10a42bd0fe423ccca71fa484b9cacd3b,0,"Rarely aggressive, Pug is suitable for families with children. The breed is tolerant of children, and sturdy enough to properly play. Hope can get a pug lover to bring him home, no caging, no beating, all loving. Please email to me at for further information.",8aec4488c,3.0,1,259,45,1,5,5,0.8871,1
