Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed,DescLength,DescNumWords,DescPolite,DescNumAdj,DescNumVerb,DescCompound,AdoptedOrNot
2,5 Adult Cat,24,254,0,3,1,3,4,2,1,1,1,1,1,5,0,41401,35aa77e445f53a44ddc9f456a46bd4b3,0,I have 5 healthy cats 2 male and 3 female. All of them have been spayed/ neutered and vaccinated. They all are playful and friendly.,2400b537a,5.0,3,132,25,0,4,6,0.8316,1
2,Toby,21,264,0,1,5,0,0,2,3,1,1,2,1,1,0,41326,58daf3e7ad33d15f8d5a24c209c290f4,0,Looking for adopter.,bce639e60,3.0,4,20,3,0,0,1,0.0,0
2,2 Mth Old Half Persian (Black),2,265,285,1,1,0,0,1,2,2,2,3,1,1,0,41326,2c118b2a1d1b4cf1f735089c7c0a07c0,0,Hi Pet Lovers! 2 months ago the mother we befriended gave birth to a litter of 7 cute kittens and we have been taking care of the mother and the kittens ever since in our home...in the ground floor bathroom! 6 kitties have been adopted by the new mummies and daddies Please help to look for a good home for the adorable little black one....please give him a chance :( Thank you!,1d41418f7,3.0,1,378,72,3,5,10,0.9689,1
2,TORTOISE GRAY KITTEN,2,266,266,3,3,6,0,2,1,2,2,2,1,2,0,41401,3c9f5b3314cd279fac1fbbac5235ced8,0,KITTEN OF GROUP OF 4 KITTENS READY FOR A LOVING FOREVER HOME.,8ba1009c6,1.0,4,61,12,0,0,0,0.7506,0
2,Kitten For Adoption! 3,3,265,0,2,6,7,0,1,2,1,1,2,1,1,0,41326,2fd71579abb6b187630197e7d5b3f1db,0,"Very adorable, and very playful. Vaccinated and healthy. Not spayed yet cuz she is still small. White mixed with grey; pastel color. Very pretty. No payment! Have to give her away because we have too many cats already :( Pick up at Bandar Kinrara, Puchong. Please contact if interested :)",75fc7829e,2.0,1,288,50,1,8,8,0.9432,1
2,GOOD CATS,2,283,283,3,1,6,7,1,2,3,3,3,1,4,0,41326,02601ad55765c69821a1a31fe7e407fc,0,Kucing untuk diberi secara percuma kepada yang sayang kepada kucing,b178f36d1,4.0,4,67,10,0,1,3,0.0,0
2,Naughty 7weeks Old Calico Kitten,2,265,265,2,1,3,7,2,2,2,2,2,1,1,0,41326,efa9a4be1e2e903503540f01db1766f3,0,6-7week old michievious calico kitten for adoption. she is healthy and very active. Location is in Bandar baru bangi selangor. Interested adopters please whatapp me.,371d7e8ad,3.0,2,165,25,1,6,4,0.8655,1
2,2 Beauty & Handsome Kitten,1,266,266,3,2,3,7,2,2,2,1,2,1,2,0,41326,3b074cadd2350de62dca7056b9bab6f4,0,"For any inquiry or adoption,please call or sms ==>",91d7bd3d7,2.0,1,50,9,1,1,1,0.0,1
2,Yuyu,7,266,0,2,7,0,0,1,1,1,1,1,1,1,0,41335,01324415629b56298d9756e3b6f8b2ba,0,Yuyu is Jeky's sister. She a little bit shy and timid compared to Jeky so I don't really have good photo of her. She got adopted together with her brother by Mummy Bie. TQVM!,f8b6a9eda,3.0,3,174,34,0,4,6,-0.6834,1
2,Zoe,10,266,0,2,4,7,0,2,1,1,1,2,1,1,0,41326,38eaa81a31318a26259ca5a62842baeb,0,"Hi, I would like to put my kitten for adoption which i rescued her 5 months ago. Her name is Zoe, she is 10 months old. A very affectionate and playful kitten. Reason i put her for adoption is I don't have a big place and time to keep her. Kindly PM me for more details if you are interested, and the adoption fee is FREE. Thank you. Contact No.:",366a4544f,5.0,2,346,70,1,7,13,0.9722,1
2,Brownie,12,265,299,1,1,2,6,2,2,3,3,3,2,1,0,41401,8a752f3f08ec9295fe7cb308304e523b,0,"Male tabby cat looking for a new best friend. Found the cat at my office compound. Based on my observation, this cat is lacking of survival skills. He's too depending on commercial cat foods (my extra pocket money) and too eager to come indoor for his own comfort. He doesnt talk too much (a very good listener). I took him home temporarily cause he has a slight open wound on his leg and managed to took him to the vet for a treatment. Currently he's still under my care at my house. I could not take him permanently as my pet because I already had too much crazy fur friends under my roof top. This is not my first cat rescue mission. I have helped a few cats in rescuing and adopting missions, and met some incredible people along the way. I really hope more and more people are willing to take stray cats as their pets.",678140b71,3.0,2,823,157,0,18,25,0.9794,1
2,Water,12,299,0,1,1,6,0,2,1,2,1,2,1,1,0,41326,7b107e61f7d24a581e46e0abc4d2a7a7,0,Friendly,8af1b11ce,2.0,4,8,1,0,0,0,0.4939,0
2,CC-Lia & Cyclops,2,266,0,2,1,5,0,2,1,2,1,2,1,2,0,41401,1de5f1042eb8ba2195eb0178a4813b34,0,"About CC-Lia:- Me n my friends rescued her and her sibling from a burger stall in PJ. Her vision abit blur on right eye because she suffer from sakit mata when we rescue them. Just 1 side only, her left eye is normal. CC-Lia is a very active n smart kitten.She likes 2 play with paper n sleeps on blanket. She is toilet trained n feeds on AIMS Kitten. I give her ayam rebus as a treat. She been deflea n deworm. She don't like to be hold but she will come to u when she wants to manja. She is very healthy n ready to be adopt. Im looking for new responsible and experience parents for her. About Cyclops:- Me n my friends rescued him and his sibling from a burger stall in PJ. Cyclops is blind at 1 side (right eye)due to his sakit mata went we resQ them. But his left eye are normal. Cyclops is a very active n manja kitten.He is toilet trained, deworm and deflea. He feeds on AIMS kitten.He also feeds on ayam rebus once a week. Adoption fee - a bag of 10L or 2 bags of 5L litter sand for each 1 of them will be nice .",1108027ef,8.0,2,1020,207,0,21,32,0.9843,1
2,Alfie,3,292,0,1,5,7,0,2,1,1,1,2,1,1,0,41401,b5950e3453c98daba8642f721ce85ba9,0,"Its a mixed siamese breed with some stripe markings. Very fiesty, playful and energetic. Loves to cuddle.",c2b2da9dd,2.0,1,105,17,0,6,2,0.8683,1
2,Mimi Mouse-LOVELYMANJA Black Calico,4,266,254,2,1,2,3,2,2,2,1,2,1,1,0,41401,90569c3f7cb0af35cba5dac82c0ac9d7,0,"Mimi Mouse is a black calico kitten. Black / calico kittens are typically MORE HUGGABLE / MANJA than others. Major treatment for Mange done, Blood test + NICE FIGURE & SILKY MEDIUM LONG FUR indicate healthy body Further rehab at Shelter Anyone wants to contribute to her Medical+Hospitalisation+boarding+Shelter Costs will be receive free gift. Whatsapp NOW  ~ 4 months of age",6acd97990,1.0,3,376,62,0,5,8,0.9501,1
2,Mayo,8,265,266,1,4,5,7,2,1,2,1,2,1,10,0,41401,1b88df944231565b23c6955af0741396,0,Very cuddly and loves to be pampered. Will drool during sleep just like some people do 😅 Loves to sleep in your arms or lap (which will result drooling on you) Very playful.,6607c6e22,4.0,0,173,33,0,2,9,0.924,1
2,Sky,5,266,0,2,1,7,0,2,1,2,1,2,2,1,0,41326,bdc8eca0f1762ecfa410dda27aaad8a8,0,"I found this kitten yesterday near a drain covered with big red ants. It is underweight (weighs about gm) and is as big as my palm. Tried to feed it with kitten tuna, kitten biscuits, cat milk and water but it refused to eat or open its mouth. Took it to the vet. Vet found 2 big reds ant in its anus. Also another ant hooked on its body. It's literally in bones. Doc says he's around 6-7 weeks (judging from the teeth) but size of about 4-5 weeks. After a check-up, doc said it's intestines are very hard like rubber and filled with gas. Probably it's not been eating and defecating for some time. Its body is also infested with fleas. Doc also found out its hind legs were filled with pus, due to an injury. Doc said he'll get it cleaned up and treated. I'm looking for a foster home or adopter who can give this kitten a chance to live. Thank you. Update (/): Sky has recovered well. She's with a temporary foster and is looking for a permanent & loving home. She eats well and is active.",151481179,2.0,3,991,191,1,13,51,0.944,1
2,Kris And Sapi,6,266,0,2,2,4,7,2,1,2,2,2,1,2,0,41326,af968d8026fb596f2127db96e3b5a63e,0,Loveable and playful. Loves to sleep on the bed. Litter trained. Part of 6 siblings at first. The rest was adopted when they were still small. Loves to cuddle.,ab1ed5c13,2.0,4,159,29,0,4,7,0.8834,0
2,Tia,36,266,0,2,2,4,7,2,2,1,1,1,1,1,120,41326,001e42763024f9d4abe31e79472b1827,0,"Tia is 3 yrs old. she is a lovely cat, gentle and confident. Mostly quiet.. good with dogs, cats n rabbits.",a6b0179fb,3.0,3,107,21,0,6,3,0.9442,1
2,Sherio,3,266,0,1,1,6,7,1,1,2,2,2,1,1,0,41401,5fa084df1a63951f05e2014cd7a8e71f,0,He needs a home. Contact me,400bc90ee,2.0,3,27,6,0,0,2,0.0,1
2,Shei Lei Mui,4,266,0,2,6,0,0,2,2,1,1,2,1,1,0,41401,b072ab538ac7232cbbb45af90e890f33,0,"Rescued this tabby at my workplace two / three months ago,. Done with first vaccination. Second vaccination will be done in coming week. Will complete three doses before sending her to new home. Active and playful. And request a lot of attention. Suitable to those who prefer active kitten.",efc55563a,4.0,4,290,49,0,7,7,0.8779,0
2,Tabby Siblings (PLS READ Below),2,266,299,3,2,3,6,1,1,2,2,2,1,2,0,41327,307ab9ff7ea767d1ceed1a5ebb3bb67f,1,"Note : Contact me ONLY if you know you are able to provide the love, attention, commitment and a comfortable environment for the kids or you just wanna inquire first also can. - You may adopt either one but adopting both would be preferable as they grew up together. - Please note that they may be charged. - Please ask permission from the people around you. This is a long time commitment just like raising a child. Also, please introduce yourself, occupation, location, why you want to adopt, any current/previous pets and other information. Conditions** - Vaccination is required to prevent any disease or infection. (I may ask for a deposit and will return once you have vaccinated the kitten(s).) I may or may not. - Please spay/neuter at the right age. - Prefer working adults to support the expenses and needs. NO students and NO international. (unless you can convince me) - Please avoid letting them outdoors unless it is inside your housing compound. - PLEASE update the progress as frequent as you can. I will stop asking about the progress of the kitten once I feel both of you have adapted together. You will be given two weeks time to see if they suit your personality. If they don't then please feel free to return to me. Any expenses during these weeks will not be refunded. - Adopter will need to pick up on the agreed date. (negotiable) ""Please remember that animals are living souls. They need consistent care, attention and boundless love. They will grow up, make messes and trouble, you will need to be willing to spend some money on their food and medical just like they are your children. They will love you if you love them equally. If you are serious about adopting a family member and you are willing to spend time, money and effort to take care of the kitten then by all means contact me."" ............................................................................................................... About the kittens. Currently fostering these two lovelies. Grew up with their momma's milk. Socialised with humans but are a little timid in the beginning, I mean who wouldn't be scared of giants being this tiny right? - Female : black tone, 'manja', replies when you talk, a lil timid at the beginning but gets playful later on, has a unique rough voice. - Male : lighter, more manja, soft meow, loves neck and back rubs. - Both are very healthy and clean. Both grew up together so they are very attached together. Most of the times they are very quiet either sleeping together or exploring together but when they see me, they will start calling and approach careful at first. - Both are around 1.5 months to 2 months old (Jun ) Video and images are attached. I am in Bandar Utama. I prefer whatsapp but calls and messages are fine. :)",9fab4e65f,8.0,2,2765,478,7,35,94,0.9985,1
2,Cute Little Fella,1,265,0,1,4,7,0,2,2,2,2,2,1,1,0,41326,0c2289c42d1a4f4abaaec05c9ce8ed2e,0,"We found this cute little kitten calling for help near our flat.So we went and found a very cute kitten. We fell in love and brough him home.Hes only a month (I guess) and now we're looking for a gud home for this cute little fella. Hes definitely cute and very naughty.if ur interested,do let us know.We prefer if you can give him a name (and gud place of course) Text or call us Faris Philip",05d3e4d55,5.0,1,393,76,0,9,16,0.973,1
2,Dak KunyiT,2,265,0,2,1,0,0,1,2,2,1,2,1,1,0,41324,e6ea7180b4e5320b0006e6e2f65397d9,0,"Kucing ini di jumpai oleh seorang kawan di hadapan sebuah kedai runcit. Aku ambil dan tolong jagakan dia sementara ada tuan baru. Dari seekor anak kucing yang pendiam, lemah dan tidak aktif, beliau menjadi sebaliknya. Amat mesra dan mudah berkawan. Maklumlah aku ada lagi 9 kitten yang hampir sebaya dengannya dan mereka sangat 'playful'. Aku mencari tuan baru yang ada pengalaman menjaga kucing. Yang sayangkan haiwan dan ikhlas serta jujur menjaganya. Beliau amat comel. Boleh hubungi aku melalui emel. Terima kasih.",c6d39a0fa,4.0,2,518,81,0,14,6,0.0,1
2,Baby Kittens,1,282,283,3,1,4,0,1,3,2,2,2,1,4,0,41326,1b5c94c2261ab119ed445acdd2c8fed6,0,"Saya perlukan adopters untuk 4 ekor anak kucing yang saya bela sekarang. Saya akan bela and mandulkan ibu anak kucing ini yang saya selalu bagi makan semasa dia mengandung dulu since mak kucing tidak bertuan. Saya akan bela seekor anak kucing dan mahu yang lain ada tuan yang baru yang boleh bagi mereka tempat tinggal, makanan, dah kasih sayang. Saya sendiri adalah pencinta kucing tapi saya tinggal di rumah flat dan masalah tempat yang sempit dan masih lagi belajar membuatkan saya bercadang untuk anak kucing ini diadopt. mak kucing berbulu panjang, 3 ekor anak berbulu panjang and lagi 2 ekor bulu biasa. Yang itam saya ambik, the rest are open for adoption. ibu kucing yang berbulu panjang and ekor 'tupai'. Free delivery area Lembah Klang and berdekatan",293061205,4.0,0,760,127,0,20,13,0.5106,1
2,Miao,2,265,0,2,6,7,0,1,2,2,1,2,1,1,0,41401,c4e3fe5da069a967ffb8b32db56eea97,0,"Rescued her by the road side last week. She's friendly, curious, playful and not shy at all. Love being pet all the time. She's toilet trained as well. Looking for a kind owner to take her home.",a7f77b3bd,10.0,2,194,37,0,5,8,0.9667,1
2,Smiley,12,292,266,1,2,5,7,3,1,2,2,2,1,1,0,41401,7091be70f326f689ed54c73c12204c78,0,"Smiley is a male mixed breed cat and its approximately 1 years old. Smiley is named as such because it has a smiley shape spot on the back. Smiley is a very loving, playful and fun cat and loves attention. Please contact Hasina/Aiin for further inquiry. Adopters is urgently needed.",caf786c94,5.0,2,282,50,1,9,8,0.9787,1
2,Mommo Family,12,266,285,3,1,2,0,2,3,2,2,2,1,4,0,41401,4b3766d47598f2d53a0c73e218ef1651,0,"this is really hard for me. but since im pregnant, i caoont keep a lot for cat in house. please any kind person adopt my baby. mommo with 3 baby. must adopt all 4 because the baby still need their mommy.",2d7a45689,4.0,1,203,41,1,2,7,0.8835,1
2,Atun,1,266,0,2,1,2,0,2,1,2,2,2,1,1,0,41401,1de5f1042eb8ba2195eb0178a4813b34,0,She's toilet trained and active . Looking for new owner that can give alot of TLC. Still eats wet food.,d1dd377ae,1.0,2,103,20,0,4,4,0.4019,1
2,Ash,4,266,0,1,6,0,0,2,1,1,2,2,1,1,0,41326,72da73fe3eec6c512cc04371f97760b5,0,"Ash is a playful kitten that loves to eat. He is used to staying indoors and uses his litter tray. Ash likes being around people, very manja and loves cuddling up on your lap. He is used to being free to roam in the house, and dislikes being caged. he is fully vaccinated and has been dewormed. He may be neutered in a weeks time. Terms and conditions for adopting Ash: 1) must be kept indoors only 2) must not be allowed to roam freely outside 3) must not be caged for long periods of time 4) must be neutered when he is 5 months old (neutering is a surgical procedure done so that the cat cannot impregnate a female cat). 5) must be provided with sufficient food, water, shelter, and attention daily. 6) must be played with daily. If you are interested and serious in adopting Ash, feel free to drop me a message. Only serious adopters will be entertained.",93329ec1a,15.0,3,858,161,0,14,48,0.975,1
2,Moana,5,266,0,2,1,7,0,1,1,1,2,1,1,1,100,41401,2eca4f800d2a557952ef0ef1c0b80994,0,Female kitten rescued near Menara Binjai Jalan Ampang. Very lovely and friendly.,26dfe8b29,2.0,4,80,12,0,0,2,0.8849,0
2,Tam N Coffee,3,265,268,3,1,2,5,1,2,2,2,2,1,2,0,41326,110f576b51820ce5ea021f90792991c1,0,"I really wanted an owner for this cat who is loving n caring... If you guys are interested,please sms or whatsapp this number below: Sharifah: Wanie: Fatin:",bcec3d919,5.0,1,156,27,1,3,6,0.6457,1
2,Kitten,2,266,0,3,4,7,0,1,2,2,1,2,1,2,0,41345,89b24f3d73d737b3542373cee12d070b,0,"two lovely and cute kitten for cat lover. it a free adoption. resque them from a factory site and have brought to the vet. free from fleas and ticks. been deworm but not yet vaccine. location kota kinabalu, sabah. now in foster care at my friend's house. if posible please adopt both of them together but if want to adopt one is ok and walcome also.",c906d6c03,2.0,1,349,66,1,6,8,0.9709,1
2,Pishi,18,266,0,1,1,0,0,3,1,1,1,2,1,1,0,41326,8624fa670e185c16ae78038397fb1091,0,"Pishi is look like black panther, very intelligent and so playful. We found it 1.5 years ago when he was small kitten and lost his mother. He has been brought up in our apartment and is very healthy. Since we are going to leave country, we looking for safe home for him.",cd565b4f7,5.0,4,270,52,0,6,13,0.9077,0
2,Shadow,2,265,0,1,6,0,0,1,2,2,2,2,1,1,0,41326,1f8070c76224eb882cccd3a6d92c6415,0,"This beautiful ash coloured cat wondered into our home. We named him shadow due to its unique colouring. It is healthy, playful and loving. I need to urgently find a suitable home as i have a dog that isn't cat friendly. I hope Shadow will find a loving home with you!",62d911513,3.0,1,268,51,0,8,12,0.9268,1
2,Sophie,12,266,0,2,3,6,7,2,1,1,1,1,1,1,250,41327,ed3b3064b3918844e55fe487fc0be624,0,"Description: Short hair, long straight tail, body structure like Sphinx breed Litter-box trained, first-vaccinated, dewormed, deflead and neutered. Suitable for cat lover who wants to have one/fewer cat(s) at home. Name: Sophie Age: 1 year old Gender: Female Color: Golden gray with stripes COD in Penang island only. Adoption fee: RM (based on the vaccine and neuter costs) SMS/Whatsapp only at if you're interested.",cf6000a98,3.0,4,417,64,0,10,7,0.872,0
2,Embun & Kakak,2,266,0,1,1,6,7,1,1,2,2,2,1,1,0,41401,2181fc2a61447996c1e5cee02738b5c3,0,"2Month old male kitten looking for new house he is toilet train, activate, adorable....... I'm unable to keep this kitten and the mother as i already have 5cats in the house...... Term & Con : Must be adopt with the mother",52da0c86c,4.0,2,222,41,0,5,8,0.1779,1
2,Kittens,34,283,0,3,1,5,7,2,2,2,2,2,1,4,0,41327,d77b53ca8c997a33c8a773ced91c4c74,0,~ come adopt these kittens ~,04391c798,5.0,4,28,6,0,1,2,0.1779,0
2,Mama,36,254,0,2,1,3,7,2,1,1,1,2,1,1,100,41330,c4bc4a9f514938c2dbe222bbda4a5996,0,Mama was brought into our veterinary practice by our regular client alongside her baby kittens (registered under another pet profile) to be nursed back to health and to be put up for adoption. Our client is a nun who rescues strays and cares for them. Her compound has since ran out of space and is boarding them at our place in hope that Mama would have a chance to have a loving home. Mama will make a good house cat as she is very loving and is a good mother to her kittens. Mama will be spayed before being given up for adoption.,f319a49de,5.0,4,533,103,0,6,22,0.9712,0
2,OMIEY'S HOME,1,266,0,3,2,4,7,2,2,1,1,2,1,20,0,41401,d652d4cedd016063121aea37144fd68b,0,"Hi, kepada sesiapa yang berminat untuk adopt kucing-kucing sila hubungi saya . Di sini ada berbagai jenis kucing, dari short hair - long hair.",7ee058c3d,5.0,4,142,24,0,6,3,0.1779,0
2,Tiger,1,266,0,1,1,5,6,2,1,2,2,2,1,1,0,41326,ba95caa959cea1a5ebd6a59b3e147f7a,2,"I'm a really cute kitten. I think I wandered off from my mummy and siblings. I was lonely and scared, and cried, cried, cried...and was rescued! I'm about 4 weeks old, and still have my baby blue eyes and teeny teeth. I look like a Tiger and have very sexy grey stripes across my body, especially on my tummy, and am absolutely irresistible. Ohh, I also have a lovely long tail. My favourite activities are: 1. Wrestling with my new best friend, Teddy the German bear 2. Wresting with ribbons 3. Pouncing and exploring My ambition: to be a wrestler! Or maybe world explorer!! I can already eat soft food on my own, drink water from a bowl, and am getting toilet trained to use the litter box. If you are up for a cute kitty (ahem...that's me), please contact my agent. :) p/s my agent will pay for spaying. Just bring me back to her when I am 6 months old, and she will do the rest!",bd248bb10,5.0,2,882,168,1,15,37,0.9786,1
2,No Name,3,266,0,3,2,4,7,1,1,3,3,2,1,5,0,41326,110f576b51820ce5ea021f90792991c1,0,"There are 5 of them.You can take one of them if you have kittens at home but if you have none,I suggest you to take 2 or more because I don't want it to feel lonely and eventually died of loneliness and stress(not a joke.It happened).We are looking for a ""loving"",""responsible"" and ""experience"" owner's for them.I have to admit that they are pretty shy at first.They are all potty trained. If interested,please call or whatsapp: Sharifah: Syazwanie:",6341e0577,5.0,4,449,77,1,6,21,-0.8617,0
2,Missy,2,266,0,2,6,0,0,2,1,2,2,2,1,1,0,41326,11810e97433d86b551db0f86ec695304,0,"Very cute, tame and loves food.",263598073,2.0,3,31,6,0,2,1,0.7902,1
2,BooBoo,22,266,0,1,1,2,7,2,1,1,1,1,1,1,0,41326,1d5096c4a5e159a3b750c5cfcf6ceabf,0,"loving male cat. don't like violence but if other cats disturb his privacy, he will attack. toilet train and playful.",6c1fa0fdb,4.0,4,117,20,0,2,5,-0.2042,0
2,Sesame And The Bunch,1,266,0,3,2,6,7,2,2,3,3,3,1,3,0,41401,8e2207f744c7b5fe18f96aa72ba94ee1,0,"Hi guys! My vet (Animal Lian Clinic) recently rescued three baby kittens and their mother. They have currently cleaned and treated them and are looking for people to adopt these little furballs! If you think you can provide a loving home to any of these adorable cats, please call this number: 03 Thanks! 2 kittens are male and 1 is female.",8aaa67ff2,5.0,3,340,61,2,4,13,0.9515,1
2,Four Adorable Newborn Kittens,1,266,254,3,4,6,7,2,2,2,2,2,1,4,0,41326,19ff72f11c612c82925cfa0a226adbbe,0,"The cat in front of the mamak near my house recently gave birth to four adorable kittens. They are mixed gender and color. Approximately 3-4 weeks old. Fur length is medium to long, their mother has long fluffy fur. They are in desperate need of a home. The owners of shops in the area try to feed them as much as possible but they can't take them in. Please give them a good home! If possible please pick them up, but if you really can't, then i can send them to you as long as you stay in the KL or not too far from KL.",5fdd708f3,4.0,2,521,106,2,10,11,0.8883,1
2,Nunim,5,303,266,2,1,4,5,2,2,2,1,2,1,1,0,41326,1e58f09a1e2f24942187fb9d385286d4,0,Nunim is looking for a new home… She has masked eyes. She is a playful kitten but so behave and clean. She knows how to use her litter box since she is 1 month y.o. She is well raised and now looking for a new adopter to adopt her and love her forever.. Adopt her and please love her… I love her but there are too many kittens in my house right now and my family is getting busy recently.,4d101a0c3,3.0,2,388,80,1,7,19,0.9872,1
2,"Ginger, Dusty And Junior",3,299,0,3,2,3,5,2,1,2,2,2,1,3,0,41326,c64184145e214af56e4a91decc30ea54,0,"My cat Zara gave birth and now we have 4 little kittens who are looking for a home, they are absolutely loving and adorable to have at home.",5dce619e3,5.0,1,140,28,0,2,7,0.8251,1
2,Ah Onn,12,264,0,2,1,2,3,2,3,1,1,1,1,1,0,41326,319724293d99c7b84d073c29f4c14fe6,0,"We are animals rescuer this year as part of our CSR initiatives. We rescue many abandoned animals and recently we rescued a pregnant cat and gave birth to 3 kittens. In total we have 15 cats and as such we are looking for individuals who are truly animal lovers and he or she has to be patient with the cat(s) adopted from us. All our cats are neutered or spayed. As long as you promise to give them ever lasting love, there won't be any fees incurred. Ah Onn and Ah Lok are one pair and they are inseparable. ""Onn Lok"" in Chinese means contentment. So we are looking for a kind soul who will take them as one pair and not break up their company. Ah Onn is male and is one year old. His hair is longer than the normal tabby because he is long hair mixed. He is always on the look out for Ah Lok, afraid that someone will bully her. Ah Lok is also one year old and she is very shy and reserved. Please be in touch with us if you are really keen and you must be an animal lover. We insist that the new owner must bring a cat carrier when we hand over the cat(s). Please come forward now and spend your new year with your new found joy! Thanking all interested parties in advance for your charitable act. Please SMS Abby at for adoption.",45e8bd99a,5.0,1,1234,244,4,23,44,0.9919,1
2,Pepsi **Urgent**,6,265,265,2,6,7,0,2,1,3,3,3,1,1,0,41401,82942c8add12ca7839b64ff222d8569e,0,It is an adorable cat which I have found around my office area. It is mewing and asking attention. It has chain around its neck which shows it is an indoor cat. It has been staying there for four days and asking permission. It is an abundant cat which needs a permanent home. Please find it a safe home.,fda1395ab,3.0,3,303,59,1,5,16,0.8126,1
2,Sasa,14,265,283,1,1,2,7,3,2,1,1,1,1,1,10,41326,4debb13ee62dc94efb0198fc74dfa6c5,0,"healthy, active cat..a future adopter should have enough space for him to play around..prefer cageless owner..whatapp me..will send more picture",4e58931ea,1.0,4,144,20,0,5,3,0.7783,0
2,Mix Kitten,2,265,266,3,1,2,6,2,2,2,2,2,1,15,0,41332,ce76aaf67958f38c640beea2a09836cc,0,All kittens bornedby my house's cat...too much of kittens in my house now... so i hope there will be some people who really lovely n caring can adopt them as a pet...,f859bcecf,8.0,4,166,32,0,4,4,0.9188,0
2,Noah And Nellie,2,299,299,3,2,3,5,1,1,1,1,2,1,2,0,41326,2e4363f80f02bda5f2f8115b6ce6aef6,0,"Once again, thanks to petfinder, Noah and Nellie have been successfully adopted. Thanks for providing such a wonderful service Petfinder",4a590a1cc,5.0,1,136,20,2,1,5,0.9136,1
2,Suza,3,266,266,2,6,0,0,2,1,1,1,2,1,1,50,41326,18040c4e8dba340ae2a9eb2c6632a647,0,"Suza is the sister of Darling and was born on .. she is silver/gray with long tail, she is toilette trained, very healthy and playful. I send her to the vet for the first vaccination this week. If you are able to take care of her, give her food, play with her, bring her to the vet and let her stay in your House without CAGE!!!... you can call me to visit her. (fee is RM 50) She stay with a dog, me and my Family in a Non-Halal House! Please NO CAGE!!! She is not a TOY",64c6eb71c,3.0,2,471,98,1,9,16,0.9441,1
2,Marschia,29,264,0,2,2,5,7,2,3,2,2,2,1,1,0,41326,9e16f93b372ca53a50a947774a00276d,0,"MOST SUITABLE owner will be selected. Because adoption fee is FREE and Marschia really needs special care, I have to select the best owner for her. There's no other reason why I'm strict with the selection than to avoid neglection to occur by her new owner. _____________________________________________________________ Marschia is a very vain cat with blue marbled eyes. Her parents were burmilla + domestic long hair. So that makes her a mixture of both. Personality wise Marschia's an OK cat... means she's not that manja, unless you give her lots of attention.. she's also grouchy sometimes... anyway she's till a nice cat if you treat her properly. I'm looking for owners who can keep her in the house, or let her have her freedom inside/outside the house compound ONLY. Marschia is litter trained... Marschia is Maya's only daughter. She has a son named coco puff but he's not opened for adoption. Thank you. Marschia's owner(s)",0658597c9,7.0,1,934,154,1,17,32,0.9295,1
2,Sugar (spayed),36,266,0,2,1,2,6,2,2,1,1,1,1,1,0,41326,1b519c2a6e6da5fc033dff2c101f2371,0,"Adopted two years ago, Sugar is a house cat (apartment). She does not go outdoors, and is completely healthy and clean. The reason for adoption, I am leaving the country soon, and unfortunately cannot afford the cost to take her back, looking for a cat lover alike who will genuinely care for her. She is a very loving and attached cat.",45bf47f58,5.0,4,336,61,0,4,12,0.9408,0
2,Ming,2,284,0,1,3,5,0,2,2,1,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Ming was rescued from a food court in PJ early Sept. He has since recovered from a bad flu and conjunctivitis. He is an orange Oriental tabby with a cream chest, golden fur and tiger stripe legs. Ming boy is playful and affectionate. he is toilet trained. Keeps himself amused by playing with his toys and loves to sleep in his hammock. Neutering is compulsory, cost to be borne by adopter. Please call if interested.",c9efae474,17.0,3,417,75,1,9,18,0.93,1
2,Jelly,4,299,0,2,1,3,7,2,1,1,1,2,1,1,0,41326,88a478a75eff1e9319c48ebcf98d9668,0,"Jelly has been raised together with her sisters in our home since rescued from the rain gutter at 6 weeks old. Now almost 4 months and looking for a forever home with a cuddly, playful, loving family. Her sisters have recently been adopted as Jelly waits for her new family.",3f50cc4fd,1.0,4,274,50,0,3,10,0.8625,0
2,Minnie,2,266,0,2,1,4,7,2,1,2,2,2,1,1,0,41401,d7cf4662cc0b42ab8c2c46ea1e475f56,0,"Minnie is a little darling girl. She's playful. Loves climbing trees and poles. Loves attention! Very affectionate and once she warms up to you, you'll be so happy you adopted her! p/s: Pick up only at Ampang :)",e3e70d2b0,7.0,3,211,38,0,5,8,0.9807,1
2,Leopard,7,264,266,2,2,0,0,3,3,2,1,2,1,1,15,41326,35ca0af7f781e96744e8371c35b07944,0,Leopard is also very independent cat.when iam around she like to be near me..,b62d80c49,2.0,1,77,14,0,1,2,0.3612,1
